pkSeqID,stime,flgs,flgs_number,proto,proto_number,saddr,sport,daddr,dport,pkts,bytes,state,state_number,ltime,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPSrcIP,TnBPDstIP,TnP_PSrcIP,TnP_PDstIP,TnP_PerProto,TnP_Per_Dport,AR_P_Proto_P_SrcIP,AR_P_Proto_P_DstIP,N_IN_Conn_P_DstIP,N_IN_Conn_P_SrcIP,AR_P_Proto_P_Sport,AR_P_Proto_P_Dport,Pkts_P_State_P_Protocol_P_DestIP,Pkts_P_State_P_Protocol_P_SrcIP,attack,category,subcategory
3418289,1528099368,e,1,udp,3,192.168.100.147,52328,192.168.100.3,80,1,5,INT,4,1528099381,3207,13.964414,3.995357,0.79824,11.986071,3.004345,4.959054,15,0,5,0,1.002548,1.002548,0,84600,88560,1410,1476,1476,1476,1.07416,1.05808,100,94,1.07416,1.05808,1476,1410,1,DDoS,UDP
3418290,1528099368,e,1,udp,3,192.168.100.147,52329,192.168.100.3,80,1,5,INT,4,1528099381,3208,13.964414,3.995357,0.79824,11.98607,3.004344,4.959053,15,0,5,0,1.002548,1.002548,0,84600,88560,1410,1476,1476,1476,1.07416,1.05808,100,94,1.07416,1.05808,1476,1410,1,DDoS,UDP
3418291,1528099368,e,1,udp,3,192.168.100.147,52330,192.168.100.3,80,1,5,INT,4,1528099381,3209,13.964414,3.995356,0.79824,11.986069,3.004345,4.959053,15,0,5,0,1.002548,1.002548,0,84600,88560,1410,1476,1476,1476,1.07416,1.05808,100,94,1.07416,1.05808,1476,1410,1,DDoS,UDP
3418292,1528099368,e,1,udp,3,192.168.100.147,52331,192.168.100.3,80,1,5,INT,4,1528099381,3210,13.964414,3.995357,0.79824,11.98607,3.004344,4.959053,15,0,5,0,1.002548,1.002548,0,84600,88560,1410,1476,1476,1476,1.07416,1.05808,100,94,1.07416,1.05808,1476,1410,1,DDoS,UDP
3418293,1528099368,e,1,udp,3,192.168.100.147,52332,192.168.100.3,80,1,5,INT,4,1528099381,3211,13.964414,3.995356,0.798238,11.986069,3.004345,4.959052,15,0,5,0,1.002548,1.002548,0,84600,88560,1410,1476,1476,1476,1.07416,1.05808,100,94,1.07416,1.05808,1476,1410,1,DDoS,UDP
3418294,1528099368,e,1,udp,3,192.168.100.147,52333,192.168.100.3,80,1,5,INT,4,1528099381,3212,13.964414,3.995356,0.798241,11.986068,3.004344,4.959052,15,0,5,0,1.002548,1.002548,0,84600,88560,1410,1476,1476,1476,1.07416,1.05808,100,94,1.07416,1.05808,1476,1410,1,DDoS,UDP
3418295,1528099367,e,1,udp,3,192.168.100.148,27321,192.168.100.3,80,1,5,INT,4,1528099381,3213,13.720603,3.667377,0.647548,11.002132,2.752094,4.150905,11,0,5,0,0.728831,0.728831,0,3960,88560,66,1476,1476,1476,0.801714,1.05808,100,6,0.801714,1.05808,1476,66,1,DDoS,UDP
3418296,1528099367,e,1,udp,3,192.168.100.148,27322,192.168.100.3,80,1,5,INT,4,1528099381,3214,13.720603,3.667377,0.647547,11.002132,2.752095,4.150904,11,0,5,0,0.728831,0.728831,0,3960,88560,66,1476,1476,1476,0.801714,1.05808,100,6,0.801714,1.05808,1476,66,1,DDoS,UDP
3418297,1528099367,e,1,udp,3,192.168.100.148,27323,192.168.100.3,80,1,5,INT,4,1528099381,3215,13.720603,3.667378,0.647548,11.002133,2.752095,4.150904,11,0,5,0,0.728831,0.728831,0,3960,88560,66,1476,1476,1476,0.801714,1.05808,100,6,0.801714,1.05808,1476,66,1,DDoS,UDP
3418298,1528099367,e,1,udp,3,192.168.100.148,27324,192.168.100.3,80,1,5,INT,4,1528099381,3216,13.720603,3.667377,0.647546,11.002132,2.752096,4.150903,11,0,5,0,0.728831,0.728831,0,3960,88560,66,1476,1476,1476,0.801714,1.05808,100,6,0.801714,1.05808,1476,66,1,DDoS,UDP
3418299,1528099367,e,1,udp,3,192.168.100.148,27325,192.168.100.3,80,1,5,INT,4,1528099381,3217,13.720604,3.667378,0.647548,11.002134,2.752096,4.150904,11,0,5,0,0.728831,0.728831,0,3960,88560,66,1476,1476,1476,0.801714,1.05808,100,6,0.801714,1.05808,1476,66,1,DDoS,UDP
3418300,1528099367,e,1,udp,3,192.168.100.148,27326,192.168.100.3,80,1,5,INT,4,1528099381,3218,13.720604,3.667378,0.647547,11.002134,2.752097,4.150903,11,0,5,0,0.728831,0.728831,0,3960,88560,66,1476,1476,1476,0.801714,1.05808,100,6,0.801714,1.05808,1476,66,1,DDoS,UDP
3418301,1528099367,e,1,udp,3,192.168.100.148,27327,192.168.100.3,80,1,5,INT,4,1528099381,3219,13.720605,3.667379,0.647547,11.002136,2.752098,4.150904,11,0,5,0,0.728831,0.728831,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801714,0.801713,1100,1100,1,DDoS,UDP
3418302,1528099367,e,1,udp,3,192.168.100.148,27328,192.168.100.3,80,1,5,INT,4,1528099381,3220,13.720605,3.667378,0.647546,11.002135,2.752098,4.150903,11,0,5,0,0.728831,0.728831,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801714,0.801713,1100,1100,1,DDoS,UDP
3418303,1528099367,e,1,udp,3,192.168.100.148,27329,192.168.100.3,80,1,5,INT,4,1528099381,3221,13.720606,3.667379,0.647546,11.002136,2.752099,4.150903,11,0,5,0,0.728831,0.728831,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801714,0.801713,1100,1100,1,DDoS,UDP
3418304,1528099367,e,1,udp,3,192.168.100.148,27330,192.168.100.3,80,1,5,INT,4,1528099381,3222,13.720606,3.667379,0.647546,11.002136,2.752099,4.150903,11,0,5,0,0.728831,0.728831,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801714,0.801713,1100,1100,1,DDoS,UDP
3418305,1528099367,e,1,udp,3,192.168.100.148,27331,192.168.100.3,80,1,5,INT,4,1528099381,3223,13.720606,3.667379,0.647546,11.002136,2.752099,4.150903,11,0,5,0,0.728831,0.728831,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801714,0.801713,1100,1100,1,DDoS,UDP
3418306,1528099367,e,1,udp,3,192.168.100.148,27332,192.168.100.3,80,1,5,INT,4,1528099381,3224,13.720606,3.667379,0.647546,11.002136,2.752099,4.150903,11,0,5,0,0.728831,0.728831,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801714,0.801713,1100,1100,1,DDoS,UDP
3418307,1528099367,e,1,udp,3,192.168.100.148,27333,192.168.100.3,80,1,5,INT,4,1528099381,3225,13.720607,3.667379,0.647545,11.002136,2.7521,4.150903,11,0,5,0,0.728831,0.728831,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801714,0.801713,1100,1100,1,DDoS,UDP
3418308,1528099367,e,1,udp,3,192.168.100.148,27334,192.168.100.3,80,1,5,INT,4,1528099381,3226,13.720607,3.667379,0.647545,11.002137,2.7521,4.150903,11,0,5,0,0.728831,0.728831,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801714,0.801713,1100,1100,1,DDoS,UDP
3418309,1528099367,e,1,udp,3,192.168.100.148,27335,192.168.100.3,80,1,5,INT,4,1528099381,3227,13.720608,3.667379,0.647544,11.002137,2.752101,4.150903,11,0,5,0,0.728831,0.728831,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801714,0.801713,1100,1100,1,DDoS,UDP
3418310,1528099367,e,1,udp,3,192.168.100.148,27336,192.168.100.3,80,1,5,INT,4,1528099381,3228,13.720607,3.667379,0.647545,11.002137,2.7521,4.150903,11,0,5,0,0.728831,0.728831,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801714,0.801713,1100,1100,1,DDoS,UDP
3418311,1528099367,e,1,udp,3,192.168.100.148,27337,192.168.100.3,80,1,5,INT,4,1528099381,3229,13.720608,3.667379,0.647544,11.002137,2.752101,4.150903,11,0,5,0,0.728831,0.728831,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801714,0.801713,1100,1100,1,DDoS,UDP
3418312,1528099367,e,1,udp,3,192.168.100.148,27338,192.168.100.3,80,1,5,INT,4,1528099381,3230,13.720608,3.667379,0.647544,11.002138,2.752102,4.150903,11,0,5,0,0.728831,0.728831,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801714,0.801713,1100,1100,1,DDoS,UDP
3418313,1528099367,e,1,udp,3,192.168.100.148,27339,192.168.100.3,80,1,5,INT,4,1528099381,3231,13.720608,3.667379,0.647544,11.002138,2.752102,4.150903,11,0,5,0,0.728831,0.728831,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801714,0.801713,1100,1100,1,DDoS,UDP
3418314,1528099367,e,1,udp,3,192.168.100.148,27340,192.168.100.3,80,1,5,INT,4,1528099381,3232,13.720608,3.667379,0.647544,11.002137,2.752101,4.150903,11,0,5,0,0.728831,0.728831,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801714,0.801713,1100,1100,1,DDoS,UDP
3418315,1528099367,e,1,udp,3,192.168.100.148,27341,192.168.100.3,80,1,5,INT,4,1528099381,3233,13.720608,3.667379,0.647544,11.002138,2.752102,4.150903,11,0,5,0,0.728831,0.728831,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801714,0.801713,1100,1100,1,DDoS,UDP
3418316,1528099367,e,1,udp,3,192.168.100.148,27342,192.168.100.3,80,1,5,INT,4,1528099381,3234,13.720608,3.667379,0.647545,11.002136,2.752102,4.150902,11,0,5,0,0.728831,0.728831,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801714,0.801713,1100,1100,1,DDoS,UDP
3418317,1528099367,e,1,udp,3,192.168.100.148,27343,192.168.100.3,80,1,5,INT,4,1528099381,3235,13.720609,3.66738,0.647545,11.002139,2.752102,4.150903,11,0,5,0,0.728831,0.728831,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801714,0.801713,1100,1100,1,DDoS,UDP
3418318,1528099367,e,1,udp,3,192.168.100.148,27344,192.168.100.3,80,1,5,INT,4,1528099381,3236,13.720609,3.667379,0.647544,11.002137,2.752103,4.150902,11,0,5,0,0.728831,0.728831,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801714,0.801713,1100,1100,1,DDoS,UDP
3418319,1528099367,e,1,udp,3,192.168.100.148,27345,192.168.100.3,80,1,5,INT,4,1528099381,3237,13.720609,3.66738,0.647545,11.002139,2.752102,4.150903,11,0,5,0,0.728831,0.728831,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801714,0.801713,1100,1100,1,DDoS,UDP
3418320,1528099367,e,1,udp,3,192.168.100.148,27346,192.168.100.3,80,1,5,INT,4,1528099381,3238,13.720609,3.667379,0.647544,11.002137,2.752103,4.150902,11,0,5,0,0.728831,0.728831,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801714,0.801713,1100,1100,1,DDoS,UDP
3418321,1528099367,e,1,udp,3,192.168.100.148,27347,192.168.100.3,80,1,5,INT,4,1528099381,3239,13.72061,3.66738,0.647544,11.002141,2.752104,4.150903,11,0,5,0,0.728831,0.728831,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801714,0.801713,1100,1100,1,DDoS,UDP
3418322,1528099367,e,1,udp,3,192.168.100.148,27348,192.168.100.3,80,1,5,INT,4,1528099381,3240,13.72061,3.667379,0.647544,11.002138,2.752104,4.150902,11,0,5,0,0.728831,0.728831,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801714,0.801713,1100,1100,1,DDoS,UDP
3418323,1528099367,e,1,udp,3,192.168.100.148,27349,192.168.100.3,80,1,5,INT,4,1528099381,3241,13.720611,3.667381,0.647542,11.002142,2.752105,4.150903,11,0,5,0,0.728831,0.728831,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801714,0.801713,1100,1100,1,DDoS,UDP
3418324,1528099367,e,1,udp,3,192.168.100.148,27350,192.168.100.3,80,1,5,INT,4,1528099381,3242,13.72061,3.667379,0.647544,11.002138,2.752104,4.150902,11,0,5,0,0.728831,0.728831,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801714,0.801713,1100,1100,1,DDoS,UDP
3418325,1528099367,e,1,udp,3,192.168.100.148,27351,192.168.100.3,80,1,5,INT,4,1528099381,3243,13.720611,3.66738,0.647542,11.002141,2.752105,4.150902,11,0,5,0,0.728831,0.728831,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801714,0.801713,1100,1100,1,DDoS,UDP
3418326,1528099367,e,1,udp,3,192.168.100.148,27352,192.168.100.3,80,1,5,INT,4,1528099381,3244,13.720611,3.66738,0.647543,11.00214,2.752105,4.150902,11,0,5,0,0.728831,0.728831,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801714,0.801713,1100,1100,1,DDoS,UDP
3418327,1528099367,e,1,udp,3,192.168.100.148,27353,192.168.100.3,80,1,5,INT,4,1528099381,3245,13.720612,3.667381,0.647541,11.002142,2.752106,4.150902,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801714,0.801713,1100,1100,1,DDoS,UDP
3418328,1528099367,e,1,udp,3,192.168.100.148,27354,192.168.100.3,80,1,5,INT,4,1528099381,3246,13.720612,3.66738,0.647543,11.00214,2.752106,4.150902,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801714,0.801713,1100,1100,1,DDoS,UDP
3418329,1528099367,e,1,udp,3,192.168.100.148,27355,192.168.100.3,80,1,5,INT,4,1528099381,3247,13.720613,3.667381,0.647541,11.002143,2.752107,4.150902,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418330,1528099367,e,1,udp,3,192.168.100.148,27356,192.168.100.3,80,1,5,INT,4,1528099381,3248,13.720613,3.66829,0.64822,11.004869,2.752107,4.153628,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418331,1528099367,e,1,udp,3,192.168.100.148,27357,192.168.100.3,80,1,5,INT,4,1528099381,3249,13.720614,3.66829,0.64822,11.004871,2.752108,4.153629,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418332,1528099367,e,1,udp,3,192.168.100.148,27358,192.168.100.3,80,1,5,INT,4,1528099381,3250,13.720614,3.668291,0.64822,11.004871,2.752109,4.153629,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418333,1528099367,e,1,udp,3,192.168.100.148,27359,192.168.100.3,80,1,5,INT,4,1528099381,3251,13.720615,3.668291,0.64822,11.004871,2.752109,4.153629,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418334,1528099367,e,1,udp,3,192.168.100.148,27360,192.168.100.3,80,1,5,INT,4,1528099381,3252,13.720615,3.668291,0.648219,11.004871,2.75211,4.153629,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418335,1528099367,e,1,udp,3,192.168.100.148,27361,192.168.100.3,80,1,5,INT,4,1528099381,3253,13.720615,3.668291,0.648221,11.004872,2.752109,4.15363,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418336,1528099367,e,1,udp,3,192.168.100.148,27362,192.168.100.3,80,1,5,INT,4,1528099381,3254,13.720615,3.668291,0.648219,11.004871,2.75211,4.153629,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418337,1528099367,e,1,udp,3,192.168.100.148,27363,192.168.100.3,80,1,5,INT,4,1528099381,3255,13.720615,3.668291,0.64822,11.004872,2.75211,4.153629,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418338,1528099367,e,1,udp,3,192.168.100.148,27364,192.168.100.3,80,1,5,INT,4,1528099381,3256,13.720616,3.668291,0.648219,11.004872,2.752111,4.153629,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418339,1528099367,e,1,udp,3,192.168.100.148,27365,192.168.100.3,80,1,5,INT,4,1528099381,3257,13.720616,3.668291,0.648219,11.004874,2.752111,4.153629,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418340,1528099367,e,1,udp,3,192.168.100.148,27366,192.168.100.3,80,1,5,INT,4,1528099381,3258,13.720616,3.668291,0.648219,11.004872,2.752111,4.153629,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418341,1528099367,e,1,udp,3,192.168.100.148,27367,192.168.100.3,80,1,5,INT,4,1528099381,3259,13.720616,3.668291,0.648219,11.004874,2.752111,4.153629,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418342,1528099367,e,1,udp,3,192.168.100.148,27368,192.168.100.3,80,1,5,INT,4,1528099381,3260,13.720616,3.668291,0.648219,11.004871,2.752111,4.153628,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418343,1528099367,e,1,udp,3,192.168.100.148,27369,192.168.100.3,80,1,5,INT,4,1528099381,3261,13.720617,3.668291,0.648218,11.004874,2.752112,4.153629,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418344,1528099367,e,1,udp,3,192.168.100.148,27370,192.168.100.3,80,1,5,INT,4,1528099381,3262,13.720617,3.668291,0.648219,11.004872,2.752112,4.153628,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418345,1528099367,e,1,udp,3,192.168.100.148,27371,192.168.100.3,80,1,5,INT,4,1528099381,3263,13.720617,3.668291,0.648218,11.004874,2.752112,4.153629,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418346,1528099367,e,1,udp,3,192.168.100.148,27372,192.168.100.3,80,1,5,INT,4,1528099381,3264,13.720617,3.668291,0.648218,11.004874,2.752112,4.153628,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418347,1528099367,e,1,udp,3,192.168.100.148,27373,192.168.100.3,80,1,5,INT,4,1528099381,3265,13.720618,3.668292,0.648218,11.004875,2.752113,4.153629,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418348,1528099367,e,1,udp,3,192.168.100.148,27374,192.168.100.3,80,1,5,INT,4,1528099381,3266,13.720618,3.668292,0.648218,11.004875,2.752113,4.153628,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418349,1528099367,e,1,udp,3,192.168.100.148,27375,192.168.100.3,80,1,5,INT,4,1528099381,3267,13.720618,3.668292,0.648218,11.004875,2.752113,4.153629,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418350,1528099367,e,1,udp,3,192.168.100.148,27376,192.168.100.3,80,1,5,INT,4,1528099381,3268,13.720618,3.668292,0.648218,11.004875,2.752113,4.153628,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418351,1528099367,e,1,udp,3,192.168.100.148,27377,192.168.100.3,80,1,5,INT,4,1528099381,3269,13.720619,3.668292,0.648218,11.004875,2.752114,4.153628,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418352,1528099367,e,1,udp,3,192.168.100.148,27378,192.168.100.3,80,1,5,INT,4,1528099381,3270,13.720619,3.668292,0.648217,11.004877,2.752115,4.153628,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418353,1528099367,e,1,udp,3,192.168.100.148,27379,192.168.100.3,80,1,5,INT,4,1528099381,3271,13.72062,3.668292,0.648216,11.004876,2.752115,4.153628,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418354,1528099367,e,1,udp,3,192.168.100.148,27380,192.168.100.3,80,1,5,INT,4,1528099381,3272,13.720619,3.668292,0.648217,11.004877,2.752115,4.153628,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418355,1528099367,e,1,udp,3,192.168.100.148,27381,192.168.100.3,80,1,5,INT,4,1528099381,3273,13.72062,3.668292,0.648217,11.004877,2.752115,4.153628,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418356,1528099367,e,1,udp,3,192.168.100.148,27382,192.168.100.3,80,1,5,INT,4,1528099381,3274,13.72062,3.668293,0.648217,11.004877,2.752116,4.153628,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418357,1528099367,e,1,udp,3,192.168.100.148,27383,192.168.100.3,80,1,5,INT,4,1528099381,3275,13.720621,3.668293,0.648216,11.004879,2.752116,4.153628,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418358,1528099367,e,1,udp,3,192.168.100.148,27384,192.168.100.3,80,1,5,INT,4,1528099381,3276,13.72062,3.668293,0.648217,11.004877,2.752116,4.153628,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418359,1528099367,e,1,udp,3,192.168.100.148,27385,192.168.100.3,80,1,5,INT,4,1528099381,3277,13.72062,3.668292,0.648216,11.004877,2.752116,4.153627,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418360,1528099367,e,1,udp,3,192.168.100.148,27386,192.168.100.3,80,1,5,INT,4,1528099381,3278,13.720621,3.668293,0.648216,11.004879,2.752117,4.153628,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418361,1528099367,e,1,udp,3,192.168.100.148,27387,192.168.100.3,80,1,5,INT,4,1528099381,3279,13.720621,3.668293,0.648216,11.004877,2.752117,4.153627,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418362,1528099367,e,1,udp,3,192.168.100.148,27388,192.168.100.3,80,1,5,INT,4,1528099381,3280,13.720621,3.668293,0.648216,11.004879,2.752117,4.153628,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418363,1528099367,e,1,udp,3,192.168.100.148,27389,192.168.100.3,80,1,5,INT,4,1528099381,3281,13.720621,3.668293,0.648216,11.00488,2.752118,4.153628,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418364,1528099367,e,1,udp,3,192.168.100.148,27390,192.168.100.3,80,1,5,INT,4,1528099381,3282,13.720622,3.668293,0.648216,11.00488,2.752118,4.153628,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418365,1528099367,e,1,udp,3,192.168.100.148,27391,192.168.100.3,80,1,5,INT,4,1528099381,3283,13.720621,3.668293,0.648216,11.00488,2.752118,4.153628,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418366,1528099367,e,1,udp,3,192.168.100.148,27392,192.168.100.3,80,1,5,INT,4,1528099381,3284,13.720622,3.668293,0.648216,11.00488,2.752118,4.153628,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418367,1528099367,e,1,udp,3,192.168.100.148,27393,192.168.100.3,80,1,5,INT,4,1528099381,3285,13.720622,3.668293,0.648215,11.00488,2.752119,4.153628,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418368,1528099367,e,1,udp,3,192.168.100.148,27394,192.168.100.3,80,1,5,INT,4,1528099381,3286,13.720627,3.668295,0.648213,11.004885,2.752124,4.153627,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418369,1528099367,e,1,udp,3,192.168.100.148,27395,192.168.100.3,80,1,5,INT,4,1528099381,3287,13.720628,3.668295,0.648213,11.004885,2.752124,4.153628,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
3418370,1528099367,e,1,udp,3,192.168.100.148,27396,192.168.100.3,80,1,5,INT,4,1528099381,3288,13.720628,3.668295,0.648212,11.004887,2.752125,4.153627,11,0,5,0,0.72883,0.72883,0,66000,66000,1100,1100,1100,1100,0.801713,0.801713,100,100,0.801713,0.801713,1100,1100,1,DDoS,UDP
