pkSeqID,stime,flgs,flgs_number,proto,proto_number,saddr,sport,daddr,dport,pkts,bytes,state,state_number,ltime,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPSrcIP,TnBPDstIP,TnP_PSrcIP,TnP_PDstIP,TnP_PerProto,TnP_Per_Dport,AR_P_Proto_P_SrcIP,AR_P_Proto_P_DstIP,N_IN_Conn_P_DstIP,N_IN_Conn_P_SrcIP,AR_P_Proto_P_Sport,AR_P_Proto_P_Dport,Pkts_P_State_P_Protocol_P_DestIP,Pkts_P_State_P_Protocol_P_SrcIP,attack,category,subcategory
3420057,1528099368,e,1,udp,3,192.168.100.147,52752,192.168.100.3,80,15,900,INT,4,1528099381,4976,13.954044,3.995342,0.804903,11.986025,2.994528,4.965412,15,0,900,0,1.003293,1.003293,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07496,0.959399,1346,1170,1,DDoS,UDP
3420058,1528099368,e,1,udp,3,192.168.100.147,52753,192.168.100.3,80,15,900,INT,4,1528099381,4977,13.954043,3.995341,0.804904,11.986023,2.994527,4.965412,15,0,900,0,1.003293,1.003293,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07496,0.959399,1346,1170,1,DDoS,UDP
3420059,1528099368,e,1,udp,3,192.168.100.147,52754,192.168.100.3,80,15,900,INT,4,1528099381,4978,13.954044,3.995341,0.804904,11.986024,2.994527,4.965412,15,0,900,0,1.003293,1.003293,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07496,0.959399,1346,1170,1,DDoS,UDP
3420060,1528099368,e,1,udp,3,192.168.100.147,52755,192.168.100.3,80,15,900,INT,4,1528099381,4979,13.954043,3.995341,0.804904,11.986023,2.994527,4.965411,15,0,900,0,1.003293,1.003293,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07496,0.959399,1346,1170,1,DDoS,UDP
3420061,1528099368,e,1,udp,3,192.168.100.147,52756,192.168.100.3,80,15,900,INT,4,1528099381,4980,13.954044,3.995341,0.804904,11.986024,2.994527,4.965412,15,0,900,0,1.003293,1.003293,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07496,0.959399,1346,1170,1,DDoS,UDP
3420062,1528099368,e,1,udp,3,192.168.100.147,52757,192.168.100.3,80,15,900,INT,4,1528099381,4981,13.954043,3.995341,0.804904,11.986023,2.994527,4.965411,15,0,900,0,1.003293,1.003293,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07496,0.959399,1346,1170,1,DDoS,UDP
3420063,1528099368,e,1,udp,3,192.168.100.147,52758,192.168.100.3,80,15,900,INT,4,1528099381,4982,13.954044,3.995341,0.804904,11.986024,2.994527,4.965411,15,0,900,0,1.003293,1.003293,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07496,0.959399,1346,1170,1,DDoS,UDP
3420064,1528099368,e,1,udp,3,192.168.100.147,52759,192.168.100.3,80,15,900,INT,4,1528099381,4983,13.954043,3.995341,0.804904,11.986024,2.994527,4.965411,15,0,900,0,1.003293,1.003293,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07496,0.959399,1346,1170,1,DDoS,UDP
3420065,1528099368,e,1,udp,3,192.168.100.147,52760,192.168.100.3,80,15,900,INT,4,1528099381,4984,13.954044,3.995342,0.804903,11.986025,2.994527,4.965411,15,0,900,0,1.003293,1.003293,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07496,0.959399,1346,1170,1,DDoS,UDP
3420066,1528099368,e,1,udp,3,192.168.100.147,52761,192.168.100.3,80,15,900,INT,4,1528099381,4985,13.954044,3.995342,0.804903,11.986025,2.994527,4.965411,15,0,900,0,1.003293,1.003293,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07496,0.959399,1346,1170,1,DDoS,UDP
3420067,1528099368,e,1,udp,3,192.168.100.147,52762,192.168.100.3,80,15,900,INT,4,1528099381,4986,13.954044,3.995342,0.804903,11.986025,2.994527,4.965411,15,0,900,0,1.003293,1.003293,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07496,0.959399,1346,1170,1,DDoS,UDP
3420068,1528099368,e,1,udp,3,192.168.100.147,52763,192.168.100.3,80,15,900,INT,4,1528099381,4987,13.954044,3.995342,0.804903,11.986026,2.994527,4.96541,15,0,900,0,1.003293,1.003293,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07496,0.959399,1346,1170,1,DDoS,UDP
3420069,1528099368,e,1,udp,3,192.168.100.147,52764,192.168.100.3,80,15,900,INT,4,1528099381,4988,13.955308,3.995763,0.80438,11.987288,2.995791,4.96541,15,0,900,0,1.003203,1.003203,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07486,0.959399,1346,1170,1,DDoS,UDP
3420070,1528099368,e,1,udp,3,192.168.100.147,52765,192.168.100.3,80,15,900,INT,4,1528099381,4989,13.955309,3.995764,0.804381,11.98729,2.995792,4.965411,15,0,900,0,1.003202,1.003202,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07486,0.959399,1346,1170,1,DDoS,UDP
3420071,1528099368,e,1,udp,3,192.168.100.147,52766,192.168.100.3,80,15,900,INT,4,1528099381,4990,13.955309,3.995764,0.804379,11.98729,2.995792,4.96541,15,0,900,0,1.003202,1.003202,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07486,0.959399,1346,1170,1,DDoS,UDP
3420072,1528099368,e,1,udp,3,192.168.100.147,52767,192.168.100.3,80,15,900,INT,4,1528099381,4991,13.955309,3.995764,0.804379,11.98729,2.995792,4.96541,15,0,900,0,1.003202,1.003202,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07486,0.959399,1346,1170,1,DDoS,UDP
3420073,1528099368,e,1,udp,3,192.168.100.147,52768,192.168.100.3,80,15,900,INT,4,1528099381,4992,13.955309,3.995763,0.804379,11.987289,2.995793,4.965409,15,0,900,0,1.003202,1.003202,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07486,0.959399,1346,1170,1,DDoS,UDP
3420074,1528099368,e,1,udp,3,192.168.100.147,52769,192.168.100.3,80,15,900,INT,4,1528099381,4993,13.95531,3.995764,0.804379,11.987292,2.995793,4.96541,15,0,900,0,1.003202,1.003202,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07486,0.959399,1346,1170,1,DDoS,UDP
3420075,1528099368,e,1,udp,3,192.168.100.147,52770,192.168.100.3,80,15,900,INT,4,1528099381,4994,13.95531,3.995764,0.804378,11.987291,2.995793,4.965409,15,0,900,0,1.003202,1.003202,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07486,0.959399,1346,1170,1,DDoS,UDP
3420076,1528099368,e,1,udp,3,192.168.100.147,52771,192.168.100.3,80,15,900,INT,4,1528099381,4995,13.955309,3.995763,0.804379,11.987289,2.995792,4.965409,15,0,900,0,1.003202,1.003202,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07486,0.959399,1346,1170,1,DDoS,UDP
3420077,1528099368,e,1,udp,3,192.168.100.147,52772,192.168.100.3,80,15,900,INT,4,1528099381,4996,13.955309,3.995764,0.804379,11.987292,2.995793,4.96541,15,0,900,0,1.003202,1.003202,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07486,0.959399,1346,1170,1,DDoS,UDP
3420078,1528099368,e,1,udp,3,192.168.100.147,52773,192.168.100.3,80,15,900,INT,4,1528099381,4997,13.955309,3.995763,0.804378,11.987289,2.995792,4.965408,15,0,900,0,1.003202,1.003202,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07486,0.959399,1346,1170,1,DDoS,UDP
3420079,1528099368,e,1,udp,3,192.168.100.147,52774,192.168.100.3,80,15,900,INT,4,1528099381,4998,13.955309,3.995764,0.804378,11.987292,2.995793,4.965409,15,0,900,0,1.003202,1.003202,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07486,0.959399,1346,1170,1,DDoS,UDP
3420080,1528099368,e,1,udp,3,192.168.100.147,52775,192.168.100.3,80,15,900,INT,4,1528099381,4999,13.955309,3.995764,0.804378,11.987292,2.995792,4.965409,15,0,900,0,1.003202,1.003202,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07486,0.959399,1346,1170,1,DDoS,UDP
3420081,1528099368,e,1,udp,3,192.168.100.147,52776,192.168.100.3,80,15,900,INT,4,1528099381,5000,13.955309,3.994341,0.802664,11.983025,2.995793,4.961141,15,0,900,0,1.003202,1.003202,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07486,0.959399,1346,1170,1,DDoS,UDP
3420082,1528099368,e,1,udp,3,192.168.100.147,52777,192.168.100.3,80,15,900,INT,4,1528099381,5001,13.955309,3.994342,0.802665,11.983025,2.995792,4.961142,15,0,900,0,1.003202,1.003202,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07486,0.959399,1346,1170,1,DDoS,UDP
3420083,1528099368,e,1,udp,3,192.168.100.147,52778,192.168.100.3,80,15,900,INT,4,1528099381,5002,13.955309,3.994342,0.802665,11.983025,2.995792,4.961142,15,0,900,0,1.003202,1.003202,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07486,0.959399,1346,1170,1,DDoS,UDP
3420084,1528099368,e,1,udp,3,192.168.100.147,52779,192.168.100.3,80,15,900,INT,4,1528099381,5003,13.955309,3.994341,0.802664,11.983025,2.995792,4.961141,15,0,900,0,1.003202,1.003202,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07486,0.959399,1346,1170,1,DDoS,UDP
3420085,1528099368,e,1,udp,3,192.168.100.147,52780,192.168.100.3,80,15,900,INT,4,1528099381,5004,13.955309,3.994342,0.802665,11.983025,2.995792,4.961142,15,0,900,0,1.003202,1.003202,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07486,0.959399,1346,1170,1,DDoS,UDP
3420086,1528099368,e,1,udp,3,192.168.100.147,52781,192.168.100.3,80,15,900,INT,4,1528099381,5005,13.955309,3.994341,0.802664,11.983025,2.995792,4.961141,15,0,900,0,1.003202,1.003202,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07486,0.959399,1346,1170,1,DDoS,UDP
3420087,1528099368,e,1,udp,3,192.168.100.147,52782,192.168.100.3,80,15,900,INT,4,1528099381,5006,13.955309,3.994342,0.802665,11.983025,2.995792,4.961141,15,0,900,0,1.003202,1.003202,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07486,0.959399,1346,1170,1,DDoS,UDP
3420088,1528099368,e,1,udp,3,192.168.100.147,52783,192.168.100.3,80,15,900,INT,4,1528099381,5007,13.955309,3.994341,0.802665,11.983025,2.995791,4.96114,15,0,900,0,1.003202,1.003202,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07486,0.959399,1346,1170,1,DDoS,UDP
3420089,1528099368,e,1,udp,3,192.168.100.147,52784,192.168.100.3,80,15,900,INT,4,1528099381,5008,13.955308,3.994341,0.802665,11.983025,2.995791,4.96114,15,0,900,0,1.003203,1.003203,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07486,0.959399,1346,1170,1,DDoS,UDP
3420090,1528099368,e,1,udp,3,192.168.100.147,52785,192.168.100.3,80,15,900,INT,4,1528099381,5009,13.955309,3.994342,0.802664,11.983027,2.995792,4.96114,15,0,900,0,1.003202,1.003202,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07486,0.959399,1346,1170,1,DDoS,UDP
3420091,1528099368,e,1,udp,3,192.168.100.147,52786,192.168.100.3,80,15,900,INT,4,1528099381,5010,13.955308,3.994342,0.802665,11.983025,2.995791,4.96114,15,0,900,0,1.003203,1.003203,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07486,0.959399,1346,1170,1,DDoS,UDP
3420092,1528099368,e,1,udp,3,192.168.100.147,52787,192.168.100.3,80,15,900,INT,4,1528099381,5011,13.955309,3.994342,0.802663,11.983027,2.995792,4.961139,15,0,900,0,1.003202,1.003202,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07486,0.959399,1346,1170,1,DDoS,UDP
3420093,1528099368,e,1,udp,3,192.168.100.147,52788,192.168.100.3,80,15,900,INT,4,1528099381,5012,13.955308,3.994342,0.802665,11.983025,2.995791,4.96114,15,0,900,0,1.003203,1.003203,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07486,0.959399,1346,1170,1,DDoS,UDP
3420094,1528099368,e,1,udp,3,192.168.100.147,52789,192.168.100.3,80,15,900,INT,4,1528099381,5013,13.955309,3.994342,0.802664,11.983027,2.995792,4.96114,15,0,900,0,1.003202,1.003202,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07486,0.959399,1346,1170,1,DDoS,UDP
3420095,1528099368,e,1,udp,3,192.168.100.147,52790,192.168.100.3,80,15,900,INT,4,1528099381,5014,13.955308,3.994342,0.802665,11.983025,2.995791,4.961139,15,0,900,0,1.003203,1.003203,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07486,0.959399,1346,1170,1,DDoS,UDP
3420096,1528099368,e,1,udp,3,192.168.100.147,52791,192.168.100.3,80,15,900,INT,4,1528099381,5015,13.955309,3.994342,0.802664,11.983027,2.995792,4.961139,15,0,900,0,1.003202,1.003202,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07486,0.959399,1346,1170,1,DDoS,UDP
3420097,1528099368,e,1,udp,3,192.168.100.147,52792,192.168.100.3,80,15,900,INT,4,1528099381,5016,13.955309,3.994341,0.802664,11.983025,2.995792,4.961138,15,0,900,0,1.003202,1.003202,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07486,0.959399,1346,1170,1,DDoS,UDP
3420098,1528099368,e,1,udp,3,192.168.100.147,52793,192.168.100.3,80,15,900,INT,4,1528099381,5017,13.955309,3.994342,0.802664,11.983027,2.995792,4.961139,15,0,900,0,1.003202,1.003202,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07486,0.959399,1346,1170,1,DDoS,UDP
3420099,1528099368,e,1,udp,3,192.168.100.147,52794,192.168.100.3,80,15,900,INT,4,1528099381,5018,13.95531,3.994342,0.802664,11.983027,2.995792,4.961138,15,0,900,0,1.003202,1.003202,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07486,0.959399,1346,1170,1,DDoS,UDP
3420100,1528099368,e,1,udp,3,192.168.100.147,52795,192.168.100.3,80,15,900,INT,4,1528099381,5019,13.955309,3.994342,0.802664,11.983027,2.995792,4.961138,15,0,900,0,1.003202,1.003202,0,70200,80760,1170,1346,1346,1346,1.07492,0.959399,100,78,1.07486,0.959399,1346,1170,1,DDoS,UDP
3420101,1528099368,e,1,udp,3,192.168.100.147,52796,192.168.100.3,80,15,900,INT,4,1528099381,5020,13.95531,3.994343,0.802663,11.983029,2.995792,4.961139,15,0,900,0,1.003202,1.003202,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420102,1528099368,e,1,udp,3,192.168.100.147,52797,192.168.100.3,80,15,900,INT,4,1528099381,5021,13.955309,3.994342,0.802664,11.983027,2.995792,4.961138,15,0,900,0,1.003202,1.003202,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420103,1528099368,e,1,udp,3,192.168.100.147,52798,192.168.100.3,80,15,900,INT,4,1528099381,5022,13.95531,3.994343,0.802663,11.983027,2.995792,4.961138,15,0,900,0,1.003202,1.003202,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420104,1528099368,e,1,udp,3,192.168.100.147,52799,192.168.100.3,80,15,900,INT,4,1528099381,5023,13.955309,3.994343,0.802663,11.983027,2.995792,4.961138,15,0,900,0,1.003202,1.003202,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420105,1528099368,e,1,udp,3,192.168.100.147,52800,192.168.100.3,80,15,900,INT,4,1528099381,5024,13.955309,3.994343,0.802663,11.983027,2.995792,4.961138,15,0,900,0,1.003202,1.003202,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420106,1528099368,e,1,udp,3,192.168.100.147,52801,192.168.100.3,80,15,900,INT,4,1528099381,5025,13.955309,3.994343,0.802663,11.983029,2.995792,4.961139,15,0,900,0,1.003202,1.003202,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420107,1528099368,e,1,udp,3,192.168.100.147,52802,192.168.100.3,80,15,900,INT,4,1528099381,5026,13.955309,3.994343,0.802663,11.983029,2.995792,4.961139,15,0,900,0,1.003202,1.003202,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420108,1528099368,e,1,udp,3,192.168.100.147,52803,192.168.100.3,80,15,900,INT,4,1528099381,5027,13.955308,3.994343,0.802663,11.983027,2.995792,4.961138,15,0,900,0,1.003203,1.003203,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420109,1528099368,e,1,udp,3,192.168.100.147,52804,192.168.100.3,80,15,900,INT,4,1528099381,5028,13.955309,3.994343,0.802665,11.98303,2.995792,4.961139,15,0,900,0,1.003202,1.003202,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420110,1528099368,e,1,udp,3,192.168.100.147,52805,192.168.100.3,80,15,900,INT,4,1528099381,5029,13.955308,3.994343,0.802663,11.983029,2.995792,4.961139,15,0,900,0,1.003203,1.003203,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420111,1528099368,e,1,udp,3,192.168.100.147,52806,192.168.100.3,80,15,900,INT,4,1528099381,5030,13.955309,3.994343,0.802663,11.983029,2.995792,4.961138,15,0,900,0,1.003202,1.003202,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420112,1528099368,e,1,udp,3,192.168.100.147,52807,192.168.100.3,80,15,900,INT,4,1528099381,5031,13.955309,3.994343,0.802663,11.98303,2.995792,4.961138,15,0,900,0,1.003202,1.003202,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420113,1528099368,e,1,udp,3,192.168.100.147,52808,192.168.100.3,80,15,900,INT,4,1528099381,5032,13.955308,3.994343,0.802663,11.983029,2.995791,4.961138,15,0,900,0,1.003203,1.003203,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420114,1528099368,e,1,udp,3,192.168.100.147,52809,192.168.100.3,80,15,900,INT,4,1528099381,5033,13.955309,3.994343,0.802664,11.98303,2.995791,4.961138,15,0,900,0,1.003202,1.003202,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420115,1528099368,e,1,udp,3,192.168.100.147,52810,192.168.100.3,80,15,900,INT,4,1528099381,5034,13.955308,3.994343,0.802664,11.983027,2.995791,4.961137,15,0,900,0,1.003203,1.003203,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420116,1528099368,e,1,udp,3,192.168.100.147,52811,192.168.100.3,80,15,900,INT,4,1528099381,5035,13.955309,3.994343,0.802663,11.983029,2.995791,4.961137,15,0,900,0,1.003202,1.003202,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420117,1528099368,e,1,udp,3,192.168.100.147,52812,192.168.100.3,80,15,900,INT,4,1528099381,5036,13.955314,3.994345,0.802661,11.983035,2.995797,4.961137,15,0,900,0,1.003202,1.003202,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420118,1528099368,e,1,udp,3,192.168.100.147,52813,192.168.100.3,80,15,900,INT,4,1528099381,5037,13.955315,3.994345,0.802661,11.983036,2.995797,4.961137,15,0,900,0,1.003202,1.003202,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420119,1528099368,e,1,udp,3,192.168.100.147,52814,192.168.100.3,80,15,900,INT,4,1528099381,5038,13.955314,3.994345,0.802661,11.983036,2.995797,4.961137,15,0,900,0,1.003202,1.003202,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420120,1528099368,e,1,udp,3,192.168.100.147,52815,192.168.100.3,80,15,900,INT,4,1528099381,5039,13.955315,3.994345,0.802661,11.983036,2.995797,4.961137,15,0,900,0,1.003202,1.003202,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420121,1528099368,e,1,udp,3,192.168.100.147,52816,192.168.100.3,80,15,900,INT,4,1528099381,5040,13.955314,3.994345,0.80266,11.983035,2.995797,4.961136,15,0,900,0,1.003202,1.003202,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420122,1528099368,e,1,udp,3,192.168.100.147,52817,192.168.100.3,80,15,900,INT,4,1528099381,5041,13.955315,3.994345,0.80266,11.983035,2.995797,4.961136,15,0,900,0,1.003202,1.003202,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420123,1528099368,e,1,udp,3,192.168.100.147,52818,192.168.100.3,80,15,900,INT,4,1528099381,5042,13.955315,3.994345,0.802661,11.983036,2.995797,4.961136,15,0,900,0,1.003202,1.003202,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420124,1528099368,e,1,udp,3,192.168.100.147,52819,192.168.100.3,80,15,900,INT,4,1528099381,5043,13.955315,3.994345,0.80266,11.983036,2.995798,4.961136,15,0,900,0,1.003202,1.003202,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420125,1528099368,e,1,udp,3,192.168.100.147,52820,192.168.100.3,80,15,900,INT,4,1528099381,5044,13.955316,3.994345,0.802659,11.983036,2.995798,4.961135,15,0,900,0,1.003202,1.003202,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420126,1528099368,e,1,udp,3,192.168.100.147,52821,192.168.100.3,80,15,900,INT,4,1528099381,5045,13.955315,3.994345,0.80266,11.983036,2.995798,4.961136,15,0,900,0,1.003202,1.003202,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420127,1528099368,e,1,udp,3,192.168.100.147,52822,192.168.100.3,80,15,900,INT,4,1528099381,5046,13.955316,3.994345,0.802659,11.983036,2.995798,4.961135,15,0,900,0,1.003202,1.003202,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420128,1528099368,e,1,udp,3,192.168.100.147,52823,192.168.100.3,80,15,900,INT,4,1528099381,5047,13.955315,3.994345,0.80266,11.983036,2.995798,4.961136,15,0,900,0,1.003202,1.003202,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420129,1528099368,e,1,udp,3,192.168.100.147,52824,192.168.100.3,80,15,900,INT,4,1528099381,5048,13.955316,3.994345,0.80266,11.983036,2.995798,4.961136,15,0,900,0,1.003202,1.003202,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420130,1528099368,e,1,udp,3,192.168.100.147,52825,192.168.100.3,80,15,900,INT,4,1528099381,5049,13.955315,3.994345,0.80266,11.983035,2.995798,4.961135,15,0,900,0,1.003202,1.003202,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420131,1528099368,e,1,udp,3,192.168.100.147,52826,192.168.100.3,80,15,900,INT,4,1528099381,5050,13.955315,3.994345,0.80266,11.983035,2.995798,4.961136,15,0,900,0,1.003202,1.003202,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420132,1528099368,e,1,udp,3,192.168.100.147,52827,192.168.100.3,80,15,900,INT,4,1528099381,5051,13.955315,3.994345,0.80266,11.983036,2.995798,4.961136,15,0,900,0,1.003202,1.003202,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420133,1528099368,e,1,udp,3,192.168.100.147,52828,192.168.100.3,80,15,900,INT,4,1528099381,5052,13.955315,3.994345,0.80266,11.983034,2.995798,4.961135,15,0,900,0,1.003202,1.003202,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420134,1528099368,e,1,udp,3,192.168.100.147,52829,192.168.100.3,80,15,900,INT,4,1528099381,5053,13.955315,3.994345,0.80266,11.983035,2.995798,4.961136,15,0,900,0,1.003202,1.003202,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420135,1528099368,e,1,udp,3,192.168.100.147,52830,192.168.100.3,80,15,900,INT,4,1528099381,5054,13.955315,3.994345,0.80266,11.983035,2.995798,4.961136,15,0,900,0,1.003202,1.003202,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420136,1528099368,e,1,udp,3,192.168.100.147,52831,192.168.100.3,80,15,900,INT,4,1528099381,5055,13.955315,3.994345,0.80266,11.983034,2.995798,4.961135,15,0,900,0,1.003202,1.003202,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420137,1528099368,e,1,udp,3,192.168.100.147,52832,192.168.100.3,80,15,900,INT,4,1528099381,5056,13.955315,3.994345,0.80266,11.983035,2.995798,4.961136,15,0,900,0,1.003202,1.003202,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
3420138,1528099368,e,1,udp,3,192.168.100.147,52833,192.168.100.3,80,15,900,INT,4,1528099381,5057,13.955315,3.994345,0.80266,11.983034,2.995798,4.961135,15,0,900,0,1.003202,1.003202,0,88140,88140,1469,1469,1469,1469,1.05265,1.05265,100,100,1.07486,1.05265,1469,1469,1,DDoS,UDP
